Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Sum Internal Heat,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
1082400.0,0.0,1082400.0,0.0,1082400.0,0.0,1082400.0,0.09999999659999999,1082400.0,0.0,1082400.0,0.0,1082400.0,0.0,1082400.0,0.0,1082400.0,0.0,1082400.0,0.0,1082400.0,0.0,1082400.0,0.336
1082600.0,0.0,1082600.0,0.0,1082600.0,0.0,1082600.0,0.09999999659999999,1082600.0,0.0,1082600.0,0.0,1082600.0,0.0,1082600.0,0.0,1082600.0,0.0,1082600.0,0.0,1082600.0,0.0,1082600.0,0.336
1082800.0,0.0,1082800.0,0.0,1082800.0,0.0,1082800.0,0.09999999659999999,1082800.0,0.0,1082800.0,0.0,1082800.0,0.0,1082800.0,0.0,1082800.0,0.0,1082800.0,0.0,1082800.0,0.0,1082800.0,0.336
1083000.0,0.0,1083000.0,0.0,1083000.0,0.0,1083000.0,0.09999999659999999,1083000.0,0.0,1083000.0,0.0,1083000.0,0.0,1083000.0,0.0,1083000.0,0.0,1083000.0,0.0,1083000.0,0.0,1083000.0,0.336
1083200.0,0.0,1083200.0,0.0,1083200.0,0.0,1083200.0,0.09999999659999999,1083200.0,0.0,1083200.0,0.0,1083200.0,0.0,1083200.0,0.0,1083200.0,0.0,1083200.0,0.0,1083200.0,0.0,1083200.0,0.336
1083400.0,0.0,1083400.0,0.0,1083400.0,0.0,1083400.0,0.09999999659999999,1083400.0,0.0,1083400.0,0.0,1083400.0,0.0,1083400.0,0.0,1083400.0,0.0,1083400.0,0.0,1083400.0,0.0,1083400.0,0.336
1083600.0,0.0,1083600.0,0.0,1083600.0,0.0,1083600.0,0.09999999659999999,1083600.0,0.0,1083600.0,0.0,1083600.0,0.0,1083600.0,0.0,1083600.0,0.0,1083600.0,0.0,1083600.0,0.0,1083600.0,0.336
1083800.0,0.0,1083800.0,0.0,1083800.0,0.0,1083800.0,0.09999999659999999,1083800.0,0.0,1083800.0,0.0,1083800.0,0.0,1083800.0,0.0,1083800.0,0.0,1083800.0,0.0,1083800.0,0.0,1083800.0,0.336
1084000.0,0.0,1084000.0,0.0,1084000.0,0.0,1084000.0,0.09999999659999999,1084000.0,0.0,1084000.0,0.0,1084000.0,0.0,1084000.0,0.0,1084000.0,0.0,1084000.0,0.0,1084000.0,0.0,1084000.0,0.336
1084200.0,0.0,1084200.0,0.0,1084200.0,0.0,1084200.0,0.09999999659999999,1084200.0,0.0,1084200.0,0.0,1084200.0,0.0,1084200.0,0.0,1084200.0,0.0,1084200.0,0.0,1084200.0,0.0,1084200.0,0.336
1084400.0,0.0,1084400.0,0.0,1084400.0,0.0,1084400.0,0.09999999659999999,1084400.0,0.0,1084400.0,0.5199996360000003,1084400.0,0.0,1084400.0,0.0,1084400.0,0.0,1084400.0,0.0,1084400.0,0.0,1084400.0,0.336
1084600.0,0.0,1084600.0,0.0,1084600.0,0.0,1084600.0,0.09999999659999999,1084600.0,0.0,1084600.0,0.0,1084600.0,0.0,1084600.0,0.0,1084600.0,0.0,1084600.0,0.0,1084600.0,0.0,1084600.0,0.336
1084800.0,0.0,1084800.0,0.0,1084800.0,0.0,1084800.0,0.09999999659999999,1084800.0,0.0,1084800.0,0.0,1084800.0,0.0,1084800.0,0.0,1084800.0,0.0,1084800.0,0.0,1084800.0,0.0,1084800.0,0.336
1085000.0,0.0,1085000.0,0.0,1085000.0,0.0,1085000.0,0.09999999659999999,1085000.0,0.0,1085000.0,0.0,1085000.0,0.0,1085000.0,0.0,1085000.0,0.0,1085000.0,0.0,1085000.0,0.0,1085000.0,0.0
1085200.0,0.0,1085200.0,0.0,1085200.0,0.0,1085200.0,0.09999999659999999,1085200.0,0.0,1085200.0,0.0,1085200.0,0.0,1085200.0,0.0,1085200.0,0.0,1085200.0,0.0,1085200.0,0.0,1085200.0,0.0
1085400.0,0.0,1085400.0,0.0,1085400.0,0.0,1085400.0,0.09999999659999999,1085400.0,0.0,1085400.0,0.0,1085400.0,0.0,1085400.0,0.0,1085400.0,0.0,1085400.0,0.0,1085400.0,0.0,1085400.0,0.0
1085600.0,0.0,1085600.0,0.0,1085600.0,0.0,1085600.0,0.09999999659999999,1085600.0,0.0,1085600.0,0.0,1085600.0,0.0,1085600.0,0.0,1085600.0,0.0,1085600.0,0.0,1085600.0,0.0,1085600.0,0.0
1085800.0,0.0,1085800.0,0.0,1085800.0,0.0,1085800.0,0.09999999659999999,1085800.0,0.0,1085800.0,0.0,1085800.0,0.0,1085800.0,0.0,1085800.0,0.0,1085800.0,0.0,1085800.0,0.0,1085800.0,0.0
1086000.0,0.0,1086000.0,0.0,1086000.0,0.0,1086000.0,0.09999999659999999,1086000.0,0.0,1086000.0,0.0,1086000.0,0.0,1086000.0,0.0,1086000.0,0.0,1086000.0,0.0,1086000.0,0.0,1086000.0,0.0
1086200.0,0.0,1086200.0,0.0,1086200.0,0.0,1086200.0,0.09999999659999999,1086200.0,0.0,1086200.0,0.0,1086200.0,0.0,1086200.0,0.0,1086200.0,0.0,1086200.0,0.0,1086200.0,0.0,1086200.0,0.0
1086400.0,0.0,1086400.0,0.0,1086400.0,0.0,1086400.0,0.09999999659999999,1086400.0,0.0,1086400.0,0.0,1086400.0,0.0,1086400.0,0.0,1086400.0,0.0,1086400.0,0.0,1086400.0,0.0,1086400.0,0.0
1086600.0,0.0,1086600.0,0.0,1086600.0,0.0,1086600.0,0.09999999659999999,1086600.0,0.0,1086600.0,0.0,1086600.0,0.0,1086600.0,0.0,1086600.0,0.0,1086600.0,0.0,1086600.0,0.0,1086600.0,0.0
1086800.0,0.0,1086800.0,0.0,1086800.0,0.0,1086800.0,0.09999999659999999,1086800.0,0.0,1086800.0,0.0,1086800.0,0.0,1086800.0,0.0,1086800.0,0.0,1086800.0,0.0,1086800.0,0.0,1086800.0,0.0
1087000.0,0.0,1087000.0,0.0,1087000.0,0.0,1087000.0,0.09999999659999999,1087000.0,0.0,1087000.0,0.0,1087000.0,0.0,1087000.0,0.0,1087000.0,0.0,1087000.0,0.0,1087000.0,0.0,1087000.0,0.0
1087200.0,0.0,1087200.0,0.0,1087200.0,0.0,1087200.0,0.09999999659999999,1087200.0,0.0,1087200.0,0.0,1087200.0,0.0,1087200.0,0.0,1087200.0,0.0,1087200.0,0.0,1087200.0,0.0,1087200.0,0.0
1087400.0,0.0,1087400.0,0.0,1087400.0,0.0,1087400.0,0.09999999659999999,1087400.0,0.0,1087400.0,0.0,1087400.0,0.0,1087400.0,0.0,1087400.0,0.0,1087400.0,0.0,1087400.0,0.0,1087400.0,0.0
1087600.0,0.0,1087600.0,0.0,1087600.0,0.0,1087600.0,0.09999999659999999,1087600.0,0.0,1087600.0,0.0,1087600.0,0.0,1087600.0,0.0,1087600.0,0.0,1087600.0,0.0,1087600.0,0.0,1087600.0,0.0
1087800.0,0.0,1087800.0,0.0,1087800.0,0.0,1087800.0,0.09999999659999999,1087800.0,0.0,1087800.0,0.0,1087800.0,0.0,1087800.0,0.0,1087800.0,0.0,1087800.0,0.0,1087800.0,0.0,1087800.0,0.0
1088000.0,0.0,1088000.0,0.0,1088000.0,0.0,1088000.0,0.09999999659999999,1088000.0,0.0,1088000.0,0.0,1088000.0,0.0,1088000.0,0.0,1088000.0,0.0,1088000.0,0.0,1088000.0,0.0,1088000.0,0.0
1088200.0,0.0,1088200.0,0.0,1088200.0,0.0,1088200.0,0.09999999659999999,1088200.0,0.0,1088200.0,0.0,1088200.0,0.0,1088200.0,0.0,1088200.0,0.0,1088200.0,0.0,1088200.0,0.0,1088200.0,0.0
1088400.0,0.0,1088400.0,0.0,1088400.0,0.0,1088400.0,0.09999999659999999,1088400.0,0.0,1088400.0,0.0,1088400.0,0.0,1088400.0,0.0,1088400.0,0.0,1088400.0,0.0,1088400.0,0.0,1088400.0,0.0
1088600.0,0.0,1088600.0,0.0,1088600.0,0.0,1088600.0,0.09999999659999999,1088600.0,0.0,1088600.0,0.0,1088600.0,0.0,1088600.0,0.0,1088600.0,0.0,1088600.0,0.0,1088600.0,0.0,1088600.0,0.0
1088800.0,0.0,1088800.0,0.0,1088800.0,0.0,1088800.0,0.09999999659999999,1088800.0,0.0,1088800.0,0.0,1088800.0,0.0,1088800.0,0.0,1088800.0,0.0,1088800.0,0.0,1088800.0,0.0,1088800.0,0.0
1089000.0,0.0,1089000.0,0.0,1089000.0,0.0,1089000.0,0.09999999659999999,1089000.0,0.0,1089000.0,0.0,1089000.0,0.0,1089000.0,0.0,1089000.0,0.0,1089000.0,0.0,1089000.0,0.0,1089000.0,0.0
1089200.0,0.0,1089200.0,0.0,1089200.0,0.0,1089200.0,0.09999999659999999,1089200.0,0.0,1089200.0,0.0,1089200.0,0.0,1089200.0,0.0,1089200.0,0.0,1089200.0,0.0,1089200.0,0.0,1089200.0,0.0
1089400.0,0.0,1089400.0,0.0,1089400.0,0.0,1089400.0,0.09999999659999999,1089400.0,0.0,1089400.0,0.0,1089400.0,0.0,1089400.0,0.0,1089400.0,0.0,1089400.0,0.0,1089400.0,0.0,1089400.0,0.0
1089600.0,0.0,1089600.0,0.0,1089600.0,0.0,1089600.0,0.09999999659999999,1089600.0,0.0,1089600.0,0.0,1089600.0,0.0,1089600.0,0.0,1089600.0,0.0,1089600.0,0.0,1089600.0,0.0,1089600.0,0.0
1089800.0,0.0,1089800.0,0.0,1089800.0,0.0,1089800.0,0.09999999659999999,1089800.0,0.0,1089800.0,0.0,1089800.0,0.0,1089800.0,0.0,1089800.0,0.0,1089800.0,0.0,1089800.0,0.0,1089800.0,0.0
1090000.0,0.0,1090000.0,0.0,1090000.0,0.0,1090000.0,0.09999999659999999,1090000.0,0.0,1090000.0,0.0,1090000.0,0.0,1090000.0,0.0,1090000.0,0.0,1090000.0,0.0,1090000.0,0.0,1090000.0,0.0
1090200.0,0.0,1090200.0,0.0,1090200.0,0.0,1090200.0,0.09999999659999999,1090200.0,0.0,1090200.0,0.0,1090200.0,0.0,1090200.0,0.0,1090200.0,0.0,1090200.0,0.0,1090200.0,0.0,1090200.0,0.0
1090400.0,0.0,1090400.0,0.0,1090400.0,0.0,1090400.0,0.09999999659999999,1090400.0,0.0,1090400.0,0.0,1090400.0,0.0,1090400.0,0.0,1090400.0,0.0,1090400.0,0.0,1090400.0,0.0,1090400.0,0.0
1090600.0,0.0,1090600.0,0.0,1090600.0,0.0,1090600.0,0.09999999659999999,1090600.0,0.0,1090600.0,0.5199996360000003,1090600.0,0.0,1090600.0,0.0,1090600.0,0.0,1090600.0,0.0,1090600.0,0.0,1090600.0,0.0
1090800.0,0.0,1090800.0,0.0,1090800.0,0.0,1090800.0,0.09999999659999999,1090800.0,0.0,1090800.0,0.0,1090800.0,0.0,1090800.0,0.0,1090800.0,0.0,1090800.0,0.0,1090800.0,0.0,1090800.0,0.0
1091000.0,0.0,1091000.0,0.0,1091000.0,0.0,1091000.0,0.09999999659999999,1091000.0,0.0,1091000.0,0.0,1091000.0,0.0,1091000.0,0.0,1091000.0,0.0,1091000.0,0.0,1091000.0,0.0,1091000.0,0.0
1091200.0,0.0,1091200.0,0.0,1091200.0,0.0,1091200.0,0.09999999659999999,1091200.0,0.0,1091200.0,0.0,1091200.0,0.0,1091200.0,0.0,1091200.0,0.0,1091200.0,0.0,1091200.0,0.0,1091200.0,0.0
1091400.0,0.0,1091400.0,0.0,1091400.0,0.0,1091400.0,0.09999999659999999,1091400.0,0.0,1091400.0,0.0,1091400.0,0.0,1091400.0,0.0,1091400.0,0.0,1091400.0,0.0,1091400.0,0.0,1091400.0,0.0
1091600.0,0.0,1091600.0,0.0,1091600.0,0.0,1091600.0,0.09999999659999999,1091600.0,0.0,1091600.0,0.0,1091600.0,0.0,1091600.0,0.0,1091600.0,0.0,1091600.0,0.0,1091600.0,0.0,1091600.0,0.0
1091800.0,0.0,1091800.0,0.0,1091800.0,0.0,1091800.0,0.09999999659999999,1091800.0,0.0,1091800.0,0.0,1091800.0,0.0,1091800.0,0.0,1091800.0,0.0,1091800.0,0.0,1091800.0,0.0,1091800.0,0.0
1092000.0,0.0,1092000.0,0.0,1092000.0,0.0,1092000.0,0.09999999659999999,1092000.0,0.0,1092000.0,0.0,1092000.0,0.0,1092000.0,0.0,1092000.0,0.0,1092000.0,0.0,1092000.0,0.0,1092000.0,0.0
1092200.0,0.0,1092200.0,0.0,1092200.0,0.0,1092200.0,0.09999999659999999,1092200.0,0.0,1092200.0,0.0,1092200.0,0.0,1092200.0,0.0,1092200.0,0.0,1092200.0,0.0,1092200.0,0.0,1092200.0,0.0
1092400.0,0.0,1092400.0,0.0,1092400.0,0.0,1092400.0,0.09999999659999999,1092400.0,0.0,1092400.0,0.0,1092400.0,0.0,1092400.0,0.0,1092400.0,0.0,1092400.0,0.0,1092400.0,0.0,1092400.0,0.0
1092600.0,0.0,1092600.0,0.0,1092600.0,0.0,1092600.0,0.09999999659999999,1092600.0,0.0,1092600.0,0.0,1092600.0,0.0,1092600.0,0.0,1092600.0,0.0,1092600.0,0.0,1092600.0,0.0,1092600.0,0.0
1092800.0,0.0,1092800.0,0.0,1092800.0,0.0,1092800.0,0.09999999659999999,1092800.0,0.0,1092800.0,0.0,1092800.0,0.0,1092800.0,0.0,1092800.0,0.0,1092800.0,0.0,1092800.0,0.0,1092800.0,0.0
1093000.0,0.0,1093000.0,0.0,1093000.0,0.0,1093000.0,0.09999999659999999,1093000.0,0.0,1093000.0,0.0,1093000.0,0.0,1093000.0,0.0,1093000.0,0.0,1093000.0,0.0,1093000.0,0.0,1093000.0,0.0
1093200.0,0.0,1093200.0,0.0,1093200.0,0.0,1093200.0,0.09999999659999999,1093200.0,0.0,1093200.0,0.0,1093200.0,0.0,1093200.0,0.0,1093200.0,0.0,1093200.0,0.0,1093200.0,0.0,1093200.0,0.0
1093400.0,0.0,1093400.0,0.0,1093400.0,0.0,1093400.0,0.09999999659999999,1093400.0,0.0,1093400.0,0.0,1093400.0,0.0,1093400.0,0.0,1093400.0,0.0,1093400.0,0.0,1093400.0,0.0,1093400.0,0.0
1093600.0,0.0,1093600.0,0.0,1093600.0,0.0,1093600.0,0.09999999659999999,1093600.0,0.0,1093600.0,0.0,1093600.0,0.0,1093600.0,0.0,1093600.0,0.0,1093600.0,0.0,1093600.0,0.0,1093600.0,0.336
1093800.0,0.0,1093800.0,0.0,1093800.0,0.0,1093800.0,0.09999999659999999,1093800.0,0.0,1093800.0,0.0,1093800.0,0.0,1093800.0,0.0,1093800.0,0.0,1093800.0,0.0,1093800.0,0.0,1093800.0,0.336
1094000.0,0.0,1094000.0,0.0,1094000.0,0.0,1094000.0,0.09999999659999999,1094000.0,0.0,1094000.0,0.0,1094000.0,0.0,1094000.0,0.0,1094000.0,0.0,1094000.0,0.0,1094000.0,0.0,1094000.0,0.336
1094200.0,0.0,1094200.0,0.0,1094200.0,0.0,1094200.0,0.09999999659999999,1094200.0,0.0,1094200.0,0.0,1094200.0,0.0,1094200.0,0.0,1094200.0,0.0,1094200.0,0.0,1094200.0,0.0,1094200.0,0.336
1094400.0,0.0,1094400.0,0.0,1094400.0,0.0,1094400.0,0.09999999659999999,1094400.0,0.0,1094400.0,0.0,1094400.0,0.0,1094400.0,0.0,1094400.0,0.0,1094400.0,0.0,1094400.0,0.0,1094400.0,0.336
1094600.0,0.0,1094600.0,0.0,1094600.0,0.0,1094600.0,0.09999999659999999,1094600.0,0.0,1094600.0,0.0,1094600.0,0.0,1094600.0,0.0,1094600.0,0.0,1094600.0,0.0,1094600.0,0.0,1094600.0,0.336
1094800.0,0.0,1094800.0,0.0,1094800.0,0.0,1094800.0,0.09999999659999999,1094800.0,0.0,1094800.0,0.0,1094800.0,0.0,1094800.0,0.0,1094800.0,0.0,1094800.0,0.0,1094800.0,0.0,1094800.0,0.336
1095000.0,0.0,1095000.0,0.0,1095000.0,0.0,1095000.0,0.09999999659999999,1095000.0,0.0,1095000.0,0.0,1095000.0,0.0,1095000.0,0.0,1095000.0,0.0,1095000.0,0.0,1095000.0,0.0,1095000.0,0.336
1095200.0,0.0,1095200.0,0.0,1095200.0,0.0,1095200.0,0.09999999659999999,1095200.0,0.0,1095200.0,0.0,1095200.0,0.0,1095200.0,0.0,1095200.0,0.0,1095200.0,0.0,1095200.0,0.0,1095200.0,0.336
1095400.0,0.0,1095400.0,0.0,1095400.0,0.0,1095400.0,0.09999999659999999,1095400.0,0.0,1095400.0,0.0,1095400.0,0.0,1095400.0,0.0,1095400.0,0.0,1095400.0,0.0,1095400.0,0.0,1095400.0,0.336
1095600.0,0.0,1095600.0,0.0,1095600.0,0.0,1095600.0,0.09999999659999999,1095600.0,0.0,1095600.0,0.0,1095600.0,0.0,1095600.0,0.0,1095600.0,0.0,1095600.0,0.0,1095600.0,0.0,1095600.0,0.336
1095800.0,0.0,1095800.0,0.0,1095800.0,0.0,1095800.0,0.09999999659999999,1095800.0,0.0,1095800.0,0.0,1095800.0,0.0,1095800.0,0.0,1095800.0,0.0,1095800.0,0.0,1095800.0,0.0,1095800.0,0.336
1096000.0,0.0,1096000.0,0.0,1096000.0,0.0,1096000.0,0.09999999659999999,1096000.0,0.0,1096000.0,0.0,1096000.0,0.0,1096000.0,0.0,1096000.0,0.0,1096000.0,0.0,1096000.0,0.0,1096000.0,0.336
1096200.0,0.0,1096200.0,0.0,1096200.0,0.0,1096200.0,0.09999999659999999,1096200.0,0.0,1096200.0,0.0,1096200.0,0.0,1096200.0,0.0,1096200.0,0.0,1096200.0,0.0,1096200.0,0.0,1096200.0,0.336
1096400.0,0.0,1096400.0,0.0,1096400.0,0.0,1096400.0,0.09999999659999999,1096400.0,0.0,1096400.0,0.0,1096400.0,0.0,1096400.0,0.0,1096400.0,0.0,1096400.0,0.0,1096400.0,0.0,1096400.0,0.336
1096600.0,0.0,1096600.0,0.0,1096600.0,0.0,1096600.0,0.09999999659999999,1096600.0,0.0,1096600.0,0.0,1096600.0,0.0,1096600.0,0.0,1096600.0,0.0,1096600.0,0.0,1096600.0,0.0,1096600.0,0.336
1096800.0,0.0,1096800.0,0.0,1096800.0,0.0,1096800.0,0.09999999659999999,1096800.0,0.0,1096800.0,0.0,1096800.0,0.0,1096800.0,0.0,1096800.0,0.0,1096800.0,0.0,1096800.0,0.0,1096800.0,0.336
1097000.0,0.0,1097000.0,0.0,1097000.0,0.0,1097000.0,0.09999999659999999,1097000.0,0.0,1097000.0,0.5199996360000003,1097000.0,0.0,1097000.0,0.0,1097000.0,0.0,1097000.0,0.0,1097000.0,0.0,1097000.0,0.0
1097200.0,0.0,1097200.0,0.0,1097200.0,0.0,1097200.0,0.09999999659999999,1097200.0,0.0,1097200.0,0.0,1097200.0,0.0,1097200.0,0.0,1097200.0,0.0,1097200.0,0.0,1097200.0,0.84,1097200.0,0.0
1097400.0,0.0,1097400.0,0.0,1097400.0,0.0,1097400.0,0.09999999659999999,1097400.0,0.0,1097400.0,0.0,1097400.0,0.0,1097400.0,0.0,1097400.0,0.0,1097400.0,0.0,1097400.0,0.84,1097400.0,0.0
1097600.0,0.0,1097600.0,0.0,1097600.0,0.0,1097600.0,0.09999999659999999,1097600.0,0.0,1097600.0,0.0,1097600.0,0.0,1097600.0,0.0,1097600.0,0.0,1097600.0,0.0,1097600.0,0.0,1097600.0,0.0
1097800.0,0.0,1097800.0,0.0,1097800.0,0.0,1097800.0,0.09999999659999999,1097800.0,0.0,1097800.0,0.0,1097800.0,0.0,1097800.0,0.0,1097800.0,0.0,1097800.0,0.0,1097800.0,0.0,1097800.0,0.0
1098000.0,0.0,1098000.0,0.0,1098000.0,0.0,1098000.0,0.09999999659999999,1098000.0,0.0,1098000.0,0.0,1098000.0,0.0,1098000.0,0.0,1098000.0,0.0,1098000.0,0.0,1098000.0,0.0,1098000.0,0.0
1098200.0,0.0,1098200.0,0.0,1098200.0,0.0,1098200.0,0.09999999659999999,1098200.0,0.0,1098200.0,0.0,1098200.0,0.0,1098200.0,0.0,1098200.0,0.0,1098200.0,0.0,1098200.0,0.0,1098200.0,0.0
1098400.0,0.0,1098400.0,0.0,1098400.0,0.0,1098400.0,0.09999999659999999,1098400.0,0.0,1098400.0,0.0,1098400.0,0.0,1098400.0,0.0,1098400.0,0.0,1098400.0,0.0,1098400.0,0.0,1098400.0,0.0
1098600.0,0.0,1098600.0,0.0,1098600.0,0.0,1098600.0,0.09999999659999999,1098600.0,0.0,1098600.0,0.0,1098600.0,0.0,1098600.0,0.0,1098600.0,0.0,1098600.0,0.0,1098600.0,0.0,1098600.0,0.0
1098800.0,0.0,1098800.0,0.0,1098800.0,0.0,1098800.0,0.09999999659999999,1098800.0,0.0,1098800.0,0.0,1098800.0,0.0,1098800.0,0.0,1098800.0,0.0,1098800.0,0.0,1098800.0,0.0,1098800.0,0.0
1099000.0,0.0,1099000.0,0.0,1099000.0,0.0,1099000.0,0.09999999659999999,1099000.0,0.0,1099000.0,0.0,1099000.0,0.0,1099000.0,0.0,1099000.0,0.0,1099000.0,0.0,1099000.0,0.0,1099000.0,0.0
1099200.0,0.0,1099200.0,0.0,1099200.0,0.0,1099200.0,0.09999999659999999,1099200.0,0.0,1099200.0,0.0,1099200.0,0.0,1099200.0,0.0,1099200.0,0.0,1099200.0,0.0,1099200.0,0.0,1099200.0,0.0
1099400.0,0.0,1099400.0,0.0,1099400.0,0.0,1099400.0,0.09999999659999999,1099400.0,0.0,1099400.0,0.0,1099400.0,0.0,1099400.0,0.0,1099400.0,0.0,1099400.0,0.0,1099400.0,0.0,1099400.0,0.0
1099600.0,0.0,1099600.0,0.0,1099600.0,0.0,1099600.0,0.09999999659999999,1099600.0,0.0,1099600.0,0.0,1099600.0,0.0,1099600.0,0.0,1099600.0,0.0,1099600.0,0.0,1099600.0,0.0,1099600.0,0.0
1099800.0,0.0,1099800.0,0.0,1099800.0,0.0,1099800.0,0.09999999659999999,1099800.0,0.0,1099800.0,0.0,1099800.0,0.0,1099800.0,0.0,1099800.0,0.0,1099800.0,0.0,1099800.0,0.0,1099800.0,0.0
1100000.0,0.0,1100000.0,0.0,1100000.0,0.0,1100000.0,0.09999999659999999,1100000.0,0.0,1100000.0,0.0,1100000.0,0.0,1100000.0,0.0,1100000.0,0.0,1100000.0,0.0,1100000.0,0.0,1100000.0,0.0
1100200.0,0.0,1100200.0,0.0,1100200.0,0.0,1100200.0,0.09999999659999999,1100200.0,0.0,1100200.0,0.0,1100200.0,0.0,1100200.0,0.0,1100200.0,0.0,1100200.0,0.0,1100200.0,0.0,1100200.0,0.0
1100400.0,0.0,1100400.0,0.0,1100400.0,0.0,1100400.0,0.09999999659999999,1100400.0,0.0,1100400.0,0.0,1100400.0,0.0,1100400.0,0.0,1100400.0,0.0,1100400.0,0.0,1100400.0,0.0,1100400.0,0.0
1100600.0,0.0,1100600.0,0.0,1100600.0,0.0,1100600.0,0.09999999659999999,1100600.0,0.0,1100600.0,0.0,1100600.0,0.0,1100600.0,0.0,1100600.0,0.0,1100600.0,0.0,1100600.0,0.0,1100600.0,0.0
1100800.0,0.0,1100800.0,0.0,1100800.0,0.0,1100800.0,0.09999999659999999,1100800.0,0.0,1100800.0,0.0,1100800.0,0.0,1100800.0,0.0,1100800.0,0.0,1100800.0,0.0,1100800.0,0.0,1100800.0,0.0
1101000.0,0.0,1101000.0,0.0,1101000.0,0.0,1101000.0,0.09999999659999999,1101000.0,0.0,1101000.0,0.0,1101000.0,0.0,1101000.0,0.0,1101000.0,0.0,1101000.0,0.0,1101000.0,0.0,1101000.0,0.0
1101200.0,0.0,1101200.0,0.0,1101200.0,0.0,1101200.0,0.09999999659999999,1101200.0,0.0,1101200.0,0.0,1101200.0,0.0,1101200.0,0.0,1101200.0,0.0,1101200.0,0.0,1101200.0,0.0,1101200.0,0.0
1101400.0,0.0,1101400.0,0.0,1101400.0,0.0,1101400.0,0.09999999659999999,1101400.0,0.0,1101400.0,0.0,1101400.0,0.0,1101400.0,0.0,1101400.0,0.0,1101400.0,0.0,1101400.0,0.0,1101400.0,0.0
1101600.0,0.0,1101600.0,0.0,1101600.0,0.0,1101600.0,0.09999999659999999,1101600.0,0.0,1101600.0,0.0,1101600.0,0.0,1101600.0,0.0,1101600.0,0.0,1101600.0,0.0,1101600.0,0.0,1101600.0,0.0
1101800.0,0.0,1101800.0,0.0,1101800.0,0.0,1101800.0,0.09999999659999999,1101800.0,0.0,1101800.0,0.0,1101800.0,0.0,1101800.0,0.0,1101800.0,0.0,1101800.0,0.0,1101800.0,0.0,1101800.0,0.0
1102000.0,0.0,1102000.0,0.0,1102000.0,0.0,1102000.0,0.09999999659999999,1102000.0,0.0,1102000.0,0.0,1102000.0,0.0,1102000.0,0.0,1102000.0,0.0,1102000.0,0.0,1102000.0,0.0,1102000.0,0.0
1102200.0,0.0,1102200.0,0.0,1102200.0,0.0,1102200.0,0.09999999659999999,1102200.0,0.0,1102200.0,0.0,1102200.0,0.0,1102200.0,0.0,1102200.0,0.0,1102200.0,0.0,1102200.0,0.0,1102200.0,0.0
1102400.0,0.0,1102400.0,0.0,1102400.0,0.0,1102400.0,0.09999999659999999,1102400.0,0.0,1102400.0,0.0,1102400.0,0.0,1102400.0,0.0,1102400.0,0.0,1102400.0,0.0,1102400.0,0.0,1102400.0,0.0
1102600.0,0.0,1102600.0,0.0,1102600.0,0.0,1102600.0,0.09999999659999999,1102600.0,0.0,1102600.0,0.0,1102600.0,0.0,1102600.0,0.0,1102600.0,0.0,1102600.0,0.0,1102600.0,0.0,1102600.0,0.0
1102800.0,0.0,1102800.0,0.0,1102800.0,0.0,1102800.0,0.09999999659999999,1102800.0,0.0,1102800.0,0.5199996360000003,1102800.0,0.0,1102800.0,0.0,1102800.0,0.0,1102800.0,0.0,1102800.0,0.0,1102800.0,0.0
1103000.0,0.0,1103000.0,0.0,1103000.0,0.0,1103000.0,0.09999999659999999,1103000.0,0.0,1103000.0,0.0,1103000.0,0.0,1103000.0,0.0,1103000.0,0.0,1103000.0,0.0,1103000.0,0.0,1103000.0,0.0
1103200.0,0.0,1103200.0,0.0,1103200.0,0.0,1103200.0,0.09999999659999999,1103200.0,0.0,1103200.0,0.0,1103200.0,0.0,1103200.0,0.0,1103200.0,0.0,1103200.0,0.0,1103200.0,0.0,1103200.0,0.0
1103400.0,0.0,1103400.0,0.0,1103400.0,0.0,1103400.0,0.09999999659999999,1103400.0,0.0,1103400.0,0.0,1103400.0,0.0,1103400.0,0.0,1103400.0,0.0,1103400.0,0.0,1103400.0,0.0,1103400.0,0.0
1103600.0,0.0,1103600.0,0.0,1103600.0,0.0,1103600.0,0.09999999659999999,1103600.0,0.0,1103600.0,0.0,1103600.0,0.0,1103600.0,0.0,1103600.0,0.0,1103600.0,0.0,1103600.0,0.0,1103600.0,0.0
1103800.0,0.0,1103800.0,0.0,1103800.0,0.0,1103800.0,0.09999999659999999,1103800.0,0.0,1103800.0,0.0,1103800.0,0.0,1103800.0,0.0,1103800.0,0.0,1103800.0,0.0,1103800.0,0.0,1103800.0,0.0
1104000.0,0.0,1104000.0,0.0,1104000.0,0.0,1104000.0,0.09999999659999999,1104000.0,0.0,1104000.0,0.0,1104000.0,0.0,1104000.0,0.0,1104000.0,0.0,1104000.0,0.0,1104000.0,0.0,1104000.0,0.0
1104200.0,0.0,1104200.0,0.0,1104200.0,0.0,1104200.0,0.09999999659999999,1104200.0,0.0,1104200.0,0.0,1104200.0,0.0,1104200.0,0.0,1104200.0,0.0,1104200.0,0.0,1104200.0,0.0,1104200.0,0.0
